"u","Points:0","Points:1","Points:2"
6.1999841658e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9249595551e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6499861654e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.9249595551e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.9249595551e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6499676458e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.3748463765e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6499861654e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6499676458e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.3749701009e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.0999330461e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.3748463765e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.3749701009e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.1000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.0999330461e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.9249595551e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.6499861654e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.3748463765e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.6499676458e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.6499861654e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.3748463765e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.1001907144e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.3748463765e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.3748463765e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.0999330461e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.1001907144e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0999330461e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.5500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.6499676458e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.3748463765e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0999330461e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.3749701009e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.3748463765e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.1001907144e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.0999330461e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.1001907144e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5542315186e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.3749701009e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.0999330461e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.8250000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.1000000000e+02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.0999330461e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.8250000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.3959999995e+02,1.0000000000e+00,6.3999998569e-01,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.3959999995e+02,1.0000000000e+00,6.3999998569e-01,0.0000000000e+00
4.3978618677e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.8234248864e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.3978618677e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.5542315186e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.2750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.3978523188e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.3959999995e+02,1.0000000000e+00,6.3999998569e-01,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5542315186e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3978618677e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3978618677e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
4.3959999995e+02,6.3999998569e-01,1.0000000000e+00,0.0000000000e+00
4.8234248864e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3959999995e+02,6.3999998569e-01,1.0000000000e+00,0.0000000000e+00
4.5500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.2750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.3959999995e+02,6.3999998569e-01,1.0000000000e+00,0.0000000000e+00
4.3978523188e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
4.5542315186e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3978618677e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.3978618677e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
4.3978523188e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.2750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.3978523188e+02,8.8999998569e-01,7.5000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.3978523188e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.2750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.3978523188e+02,7.5000000000e-01,8.8999998569e-01,0.0000000000e+00
