"u","Points:0","Points:1","Points:2"
8.4007239113e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3202172259e+02,6.9999998808e-01,0.0000000000e+00,0.0000000000e+00
5.3202172259e+02,6.9999998808e-01,5.0000000000e-01,0.0000000000e+00
8.4007239113e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.3203166266e+02,6.9999998808e-01,5.0000000000e-01,0.0000000000e+00
5.3203166266e+02,6.9999998808e-01,0.0000000000e+00,0.0000000000e+00
