"u","Points:0","Points:1","Points:2"
5.9979454184e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.4458025943e+02,7.7999997139e-01,5.0000000000e-01,0.0000000000e+00
5.5065938591e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.4457688321e+02,7.7999997139e-01,5.0000000000e-01,0.0000000000e+00
5.4399999983e+02,1.0000000000e+00,2.8000000119e-01,0.0000000000e+00
5.9980637145e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.5065938591e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4451972175e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
5.9980637145e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4451972175e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
5.4451972175e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
5.9980637145e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4451972175e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
5.5065938591e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.9956811515e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4452505702e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
5.4452505702e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
5.9979454184e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.5065938591e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4458025943e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
5.9979454184e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4458025943e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
5.4399999983e+02,2.8000000119e-01,1.0000000000e+00,0.0000000000e+00
5.9979454184e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4399999983e+02,2.8000000119e-01,1.0000000000e+00,0.0000000000e+00
5.5000000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.0000000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
5.4399999983e+02,2.8000000119e-01,1.0000000000e+00,0.0000000000e+00
5.4457688321e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
5.5065938591e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4458025943e+02,7.7999997139e-01,5.0000000000e-01,0.0000000000e+00
5.4451972175e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
5.4457688321e+02,7.7999997139e-01,5.0000000000e-01,0.0000000000e+00
5.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.5000000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.4457688321e+02,7.7999997139e-01,5.0000000000e-01,0.0000000000e+00
4.5000000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.4452505702e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
4.5000000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.9956811515e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4452505702e+02,7.5000000000e-01,5.2999997139e-01,0.0000000000e+00
5.5065938591e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4451972175e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
5.4458025943e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
5.4452505702e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
4.9956811515e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5000000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.4452505702e+02,5.2999997139e-01,7.5000000000e-01,0.0000000000e+00
4.5000000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.4457688321e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
4.5000000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.0000000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
5.4457688321e+02,5.0000000000e-01,7.7999997139e-01,0.0000000000e+00
